0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
0.49609,0.48828,0.48047,0.47266,0.46484,0.45703,0.44922,0.44141,0.43359,0.42578,0.41797,0.41016,0.40234,0.39453,0.38672,0.37891,0.37109,0.36328,0.35547,0.34766,0.33984,0.33203,0.32422,0.31641,0.30859,0.30078,0.29297,0.28516,0.27734,0.26953,0.26172,0.25391,0.24609,0.23828,0.23047,0.22266,0.21484,0.20703,0.19922,0.19141,0.18359,0.17578,0.16797,0.16016,0.15234,0.14453,0.13672,0.12891,0.12109,0.11328,0.10547,0.09766,0.08984,0.08203,0.07422,0.06641,0.05859,0.05078,0.04297,0.03516,0.02734,0.01953,0.01172,0.00391,0.00391,0.01172,0.01953,0.02734,0.03516,0.04297,0.05078,0.05859,0.06641,0.07422,0.08203,0.08984,0.09766,0.10547,0.11328,0.12109,0.12891,0.13672,0.14453,0.15234,0.16016,0.16797,0.17578,0.18359,0.19141,0.19922,0.20703,0.21484,0.22266,0.23047,0.23828,0.24609,0.25391,0.26172,0.26953,0.27734,0.28516,0.29297,0.30078,0.30859,0.31641,0.32422,0.33203,0.33984,0.34766,0.35547,0.36328,0.37109,0.37891,0.38672,0.39453,0.40234,0.41016,0.41797,0.42578,0.43359,0.44141,0.44922,0.45703,0.46484,0.47266,0.48047,0.48828,0.49609
